,COUNTYNAME,Started,Extinguished,Location,Latitude,Longitude,Name,AcresBurned,MajorIncident,PopDensity,Housing,pcp,tmax,tmin,closest_weather_lat,closest_weather_lon,season,season_year,24_hour_sp_min,24_hour_sp_max,24_hour_sp_mean,24_hour_d2m_min,24_hour_d2m_max,24_hour_d2m_mean,24_hour_t2m_min,24_hour_t2m_max,24_hour_t2m_mean,24_hour_u10_min,24_hour_u10_max,24_hour_u10_mean,24_hour_v10_min,24_hour_v10_max,24_hour_v10_mean,24_hour_tp_min,24_hour_tp_max,24_hour_tp_mean,season_sp_min,season_sp_max,season_sp_mean,season_d2m_min,season_d2m_max,season_d2m_mean,season_t2m_min,season_t2m_max,season_t2m_mean,season_u10_min,season_u10_max,season_u10_mean,season_v10_min,season_v10_max,season_v10_mean,season_tp_min,season_tp_max,season_tp_mean,year_sp_min,year_sp_max,year_sp_mean,year_d2m_min,year_d2m_max,year_d2m_mean,year_t2m_min,year_t2m_max,year_t2m_mean,year_u10_min,year_u10_max,year_u10_mean,year_v10_min,year_v10_max,year_v10_mean,year_tp_min,year_tp_max,year_tp_mean,average_ndvi,percent_vegetated_below_0.5,range_-1_0,range_0_0.2,range_0.2_0.5,range_0.5_1,YEAR,MONTH_NUM,UniqueId,CalFireIncident,CanonicalUrl
156,Amador,2014-07-25T16:34:00Z,2014-08-02T19:15:00Z,"East of Highway 49, 5 miles north of Plymouth",38.5691,-120.7819,Sand Fire,4240.0,True,5.632321373811714,18239.0,0.13,93.2,62.4,38.5,-120.75,Summer,2014,93960.05703,94398.61937,94076.77051,277.516408,283.8470438,280.0252763,287.4924929,305.3143201,297.2328006,-2.096138648,3.026824347,0.522569267,-1.452849483,1.037947113,-0.460467984,0.0,0.0,0.0,93487.9575614576,94814.99562624938,94143.475307992,267.33733646642605,290.2279389946791,280.8650047162122,281.5677866298691,309.2075399651699,295.8684401834884,-4.50468853763398,4.188809522069645,0.7802197671011705,-2.45239647216294,4.467448708171867,0.2296088114755902,-0.0001183586111291,0.0004129293296625,8.987205263727428e-07,92450.37064532374,95835.04004852516,94357.70491241272,255.25045829315303,290.2279389946791,277.8772880772405,271.1518423334736,309.2075399651699,288.8298791070417,-7.145832158804192,4.53106160926653,-0.1252584572027014,-5.52305448956254,9.208778121613184,0.233800660528657,-0.0016820904041943,0.0026752420902477,1.1778926712331752e-05,,,,,,,2014.0,7.0,4d07ccc3-32be-4a1d-acac-18333884c97d,True,/incidents/2014/7/25/sand-fire/
157,El Dorado,2014-07-25T16:34:00Z,2014-08-02T19:15:00Z,"East of Highway 49, 5 miles north of Plymouth",38.5691,-120.7819,Sand Fire,4240.0,True,9.525535677137508,88861.0,0.35,88.2,60.7,38.5,-120.75,Summer,2014,93960.05703,94398.61937,94076.77051,277.516408,283.8470438,280.0252763,287.4924929,305.3143201,297.2328006,-2.096138648,3.026824347,0.522569267,-1.452849483,1.037947113,-0.460467984,0.0,0.0,0.0,93487.9575614576,94814.99562624938,94143.475307992,267.33733646642605,290.2279389946791,280.8650047162122,281.5677866298691,309.2075399651699,295.8684401834884,-4.50468853763398,4.188809522069645,0.7802197671011705,-2.45239647216294,4.467448708171867,0.2296088114755902,-0.0001183586111291,0.0004129293296625,8.987205263727428e-07,92450.37064532374,95835.04004852516,94357.70491241272,255.25045829315303,290.2279389946791,277.8772880772405,271.1518423334736,309.2075399651699,288.8298791070417,-7.145832158804192,4.53106160926653,-0.1252584572027014,-5.52305448956254,9.208778121613184,0.233800660528657,-0.0016820904041943,0.0026752420902477,1.1778926712331752e-05,,,,,,,2014.0,7.0,4d07ccc3-32be-4a1d-acac-18333884c97d,True,/incidents/2014/7/25/sand-fire/
203,Butte,2014-07-14T18:00:00Z,2014-07-16T08:00:00Z,"Wildlife Area - Larkin Road, west of Oroville<br><br>Road Closures: None, the Wildlife area north of the Afterbay Outlet is closed to the public.",39.4664,-121.6129,Wildlife Fire,72.0,False,12.38228451141148,97517.0,0.03,94.5,63.8,39.5,-121.5,Summer,2014,97165.6898,97553.68849,97285.90748,283.1454633,292.4978186,287.112154,293.1586867,310.5167447,301.9329012,-1.745526955,1.614542746,-0.16904467,-1.465266216,1.249031571,0.014627255,0.0,0.0,0.0,96535.707891444,98063.96867990174,97294.01041646973,266.7455061281726,293.36556291966576,281.83741155868233,283.8533474788864,313.94619549242856,298.71530830188766,-3.64168219707287,4.146028011170035,-0.5926750767029695,-2.444325595853559,5.6712509515478935,0.9624668182132458,-0.000303489799209,0.0004941652806819,1.3103065789025385e-06,95712.75854722048,99234.15621137444,97616.28269348896,261.0784998563351,293.36556291966576,279.1771309883855,272.0316723107896,313.94619549242856,290.6587647451224,-6.041872480992401,4.445006845962715,-0.8231043757313092,-5.18221517465102,8.147147468610086,0.4024875033921769,-0.0015123868151211,0.0024546756356995,3.1286237380533726e-05,,,,,,,2014.0,7.0,9c21bb74-e919-403c-8a43-05f561669e4e,True,/incidents/2014/7/14/wildlife-fire/
200,Contra Costa,2014-07-11T21:57:00Z,2014-07-12T18:00:00Z,"off Marsh Creek Rd., near Aspara Drive, east of Clayton",37.5359,-121.5118,Marsh Fire,80.0,True,128.13973647711512,406788.0,0.01,86.9,59.9,37.5,-121.5,Summer,2014,95701.40752,96180.21441,95952.46297,282.2202796,285.6994625,283.7621242,288.9969689,304.4067527,295.7134389,0.778090446,1.931224274,1.323718624,-0.397427196,1.060297232,0.49362859,-9.64e-07,0.0,-8.04e-08,95226.21232051028,96626.00013924282,95921.17684331516,263.1914469911741,291.7654670311469,281.3590778955668,282.55079969405807,310.4002476897784,296.2476354148047,-1.0541383999033198,5.037063617492959,1.5663663314509209,-3.942404406202374,2.294520471031025,0.0923527401815553,-0.0011508024634026,0.0012221551088084,-1.0326770479786072e-06,94165.92335350128,97633.14566897594,96173.28729537872,249.8152607846522,291.7654670311469,278.4239227554207,272.6718512476259,310.4002476897784,290.15685643886434,-5.50636598249038,5.932524897357221,1.0466046036920431,-8.902889153275323,7.296601272929243,0.0839677617616258,-0.0014591133873012,0.0021972275772759,-1.18142320946192e-06,,,,,,,2014.0,7.0,dc1a83b0-500c-440f-85d7-7090884f5487,True,/incidents/2014/7/11/marsh-fire/
149,Shasta,2014-07-11T15:37:00Z,2014-07-26T20:00:00Z,"Plantina Road at Bland Road, Igo",40.4314,-122.750788,Bully Fire,12661.0,True,4.319996136478883,77907.0,0.1,94.5,61.3,40.5,-122.75,Summer,2014,92043.79755,92623.73176,92321.5967,274.4669945,281.5392132,278.9520069,292.8779843,308.1335483,300.392644,-3.027005316,-0.763027429,-1.805294037,-0.718399739,2.377712581,0.817989866,-6.75e-06,0.0,-2.81e-07,91736.2879541605,92993.15604352008,92414.1733618014,253.4339391786871,292.80347795369886,278.26241471210574,281.53783024980913,314.3478328843433,298.1151470809596,-4.973809933015916,4.7843084841320405,-0.0923056021688721,-3.3203260937409103,3.386572119354094,-0.0531834023763672,-0.0014972002723489,0.0025190376503053,2.182716166638714e-06,90620.2757713671,94329.4813109426,92612.28950102723,253.4339391786871,292.80347795369886,276.61942625582253,270.4029328319752,314.3478328843433,288.4686884010166,-4.973809933015916,5.540115176691828,0.3654226596026507,-4.42044861837336,4.456894485305754,-0.2308068324532868,-0.0018881934846738,0.0025190376503053,8.704579152005101e-06,,,,,,,2014.0,7.0,3a1fab73-882a-478c-b289-504497db4d64,True,/incidents/2014/7/11/bully-fire/
163,Kern,2014-07-11T13:46:00Z,2014-07-21T14:45:00Z,Kelso Valley/Onyx area,35.642,-118.15,Nicolls Fire ,1680.0,False,9.900036420750723,291351.0,0.0,96.9,68.1,35.75,-118.25,Summer,2014,83028.50358,83229.21034,83154.41827,266.5034403,276.7522596,273.2721793,287.8697214,302.2099515,295.1519879,0.53762885,3.693134085,1.862503399,-1.457816176,2.667643291,0.452989658,0.0,0.0,0.0,82546.08499534585,83852.48483206934,83187.48453011134,252.7415899961549,287.00620746529603,273.11122995005667,279.6039794926066,307.4611939572314,294.49971762149266,-2.931607464440253,6.292479678719462,1.6580910435615466,-2.561663720659165,3.8987623466801495,0.182773885155187,-0.0010661917251005,0.0011242862776099,1.754317315146195e-06,81625.1040677979,84424.1637495613,83169.30117294639,246.2529960277125,287.00620746529603,270.58065528642084,262.26367342013486,307.4611939572314,285.8850625836409,-5.073141716943748,6.411481122831023,1.1397044622071548,-2.7696439947855027,3.8987623466801495,-0.1282863631283302,-0.001697518003201,0.0011242862776099,-5.844925740240749e-06,,,,,,,2014.0,7.0,45abd556-f41f-4507-91a5-1cf2f751bb4c,False,/incidents/2014/7/11/nicolls-fire/
212,El Dorado,2014-07-09T14:34:00Z,2014-07-09T16:45:00Z,"off Mt Aukum Rd, Somerset ",38.608336,-120.703238,Bible Fire,30.0,False,9.525535677137508,88861.0,0.35,88.2,60.7,38.5,-120.75,Summer,2014,94016.81216,94185.52967,94107.34088,275.5768046,286.9097914,281.7745264,288.3856368,306.3450414,297.6897741,-2.134002744,2.919624699,0.701317304,-0.98784284,1.226681452,0.301039891,0.0,0.0,0.0,93487.9575614576,94814.99562624938,94143.475307992,267.33733646642605,290.2279389946791,280.8650047162122,281.5677866298691,309.2075399651699,295.8684401834884,-4.50468853763398,4.188809522069645,0.7802197671011705,-2.45239647216294,4.467448708171867,0.2296088114755902,-0.0001183586111291,0.0004129293296625,8.987205263727428e-07,92450.37064532374,95835.04004852516,94357.70491241272,255.25045829315303,290.2279389946791,277.8772880772405,271.1518423334736,309.2075399651699,288.8298791070417,-7.145832158804192,4.53106160926653,-0.1252584572027014,-5.52305448956254,9.208778121613184,0.233800660528657,-0.0016820904041943,0.0026752420902477,1.1778926712331752e-05,,,,,,,2014.0,7.0,da607cd1-32fc-44c0-bd7a-ba14ad0a14cc,True,/incidents/2014/7/9/bible-fire/
190,Shasta,2014-07-09T13:45:00Z,2014-07-10T07:30:00Z,"off Hwy 299 & Dry Creek Rd, east of Bella Vista",40.6569,-122.2215,Dry Fire,143.0,False,4.319996136478883,77907.0,0.1,94.5,61.3,40.75,-122.25,Summer,2014,95304.63759,95499.66884,95422.76994,274.6413639,283.2018769,279.5337084,296.4050707,308.813669,303.5270152,-0.438969778,1.196070725,0.349373811,-1.229348293,2.328666486,0.457438987,-2.29e-05,0.0,-9.54e-07,94711.28853020616,96197.24095112388,95481.75386966747,253.8185776134272,292.27934397995966,277.88699041185004,285.1669902192925,315.3707877886122,299.9417420785101,-2.2161235752571105,3.628715948337962,0.1360018718056248,-4.4074110489505145,5.58247131214471,0.4199500707079636,-0.0017088476462215,0.0003162657796364,-5.281948224786152e-06,93844.4829513375,97595.48090275128,95780.3873230237,253.8185776134272,292.27934397995966,277.15664472752377,270.64480286357025,315.3707877886122,290.0864823768511,-3.642665680082057,4.502048860495529,0.1155675100167091,-5.7446931697509065,8.050296952897524,-0.1135126481404089,-0.0019884728782171,0.0018043059150752,-1.0151026630219006e-05,,,,,,,2014.0,7.0,dcbc7afb-cdef-49a3-822e-20bbaa86a5d0,True,/incidents/2014/7/9/dry-fire/
211,Nevada,2014-07-07T16:35:00Z,2014-07-08T06:56:00Z,on Hutto Rd & Keller Rd in Smartsville,39.1871,-121.2687,Hutto Fire,38.0,False,9.40707880175539,53117.0,0.28,87.9,58.4,39.25,-121.25,Summer,2014,96562.53759,97036.18492,96720.807,274.3972467,283.5977981,279.0915024,290.4470796,308.9146331,300.029238,-1.97271153,2.323633995,0.081579583,-0.77179169,2.187736569,0.604240984,0.0,0.0,0.0,95861.35378931226,97358.1412799658,96611.95693733815,269.89954129304147,293.056826469381,281.8645652669261,283.17433619752785,312.06671001755706,297.51672095430735,-3.237470680297239,4.019158702984983,-0.0980670843807502,-2.0606485528384053,4.898930172404119,1.0975645824228744,-0.000343264077898,0.0006089080482939,1.666978099755281e-06,94997.64394465384,98484.98853249507,96906.09735264332,256.42078483725555,293.056826469381,278.9389136920777,272.1026800264871,312.06671001755706,289.9124948551446,-6.288234974793607,4.420911512237647,-0.5150605445218771,-5.734138946884794,8.439561525665326,0.5865773316225343,-0.0028027608382871,0.0026311287993381,2.3593819234990463e-05,,,,,,,2014.0,7.0,61506ea2-3f16-4aa6-ba54-d7788c3a2b35,True,/incidents/2014/7/7/hutto-fire/
209,San Luis Obispo,2014-07-07T16:12:00Z,2014-07-08T18:30:00Z,along Interlake Road between Monterey & San Luis Obispo County,35.8218,-121.0226,Interlake Fire,47.0,False,7.150371303029524,119276.0,0.01,88.7,60.1,35.75,-121.0,Summer,2014,97672.87426,98116.08021,97842.02174,268.2286719,290.2638386,281.739909,291.4234357,303.8508954,297.250229,-1.214937872,2.547868121,0.783888898,0.306601552,2.31314557,1.192302623,0.0,0.0,0.0,97156.91855629988,98450.41950048068,97814.47442132626,268.22867193253046,291.0926061959749,284.9261464520881,284.349291993212,306.21190195917626,293.631979537792,-1.2149378719053043,4.172090310913476,1.1934374137247388,-3.8977041681811913,3.4467932733548543,0.7368379692084636,-5.713032757151924e-05,1.6632880179050236e-05,-2.1387190368861917e-07,96213.7515335785,99438.4746692506,98052.09622115055,259.5943083494846,291.3551860340908,281.89821057410865,274.48920497126204,308.1135773452033,289.9972025611953,-5.320979435258733,5.705832063739744,0.6417673514653048,-4.728383591408175,9.535959030462676,-0.1038444640486189,-0.0075951998359638,0.0065162321304359,-8.282152867132238e-06,,,,,,,2014.0,7.0,1df51ee3-c15a-4266-bf3d-d52272189cff,True,/incidents/2014/7/7/interlake-fire/
201,Shasta,2014-07-05T18:44:00Z,2014-07-08T18:30:00Z,"Off Cassel Road at Thrush Road, in Cassel",40.5719,-121.3415,Cassel Fire,75.0,True,4.319996136478883,77907.0,0.1,94.5,61.3,40.5,-121.25,Summer,2014,82414.00034,82738.53647,82549.99766,267.628636,274.7726538,271.0771332,281.4413041,301.2236099,292.3010004,-0.986278072,2.730304219,0.569796941,0.450014816,4.736270973,2.428052085,0.0,0.0,0.0,81458.45037614637,82810.25431462012,82286.7728568758,262.5155090485241,289.51815286977205,276.57200265315146,275.5454447422642,307.0129577518901,291.2658184594004,-4.114737524491552,5.441275134268589,0.8990238910256524,-3.8275496279535006,6.05741134111978,0.4875782444487604,-0.0012354132017047,0.0026451100609379,6.409169973425411e-06,80196.42272976974,83767.3521412876,82198.95842180157,245.8160467658477,289.51815286977205,272.3503227464809,260.2565959561192,307.0129577518901,282.02448261218365,-6.361012717473404,6.566871438282481,0.4304045592535218,-5.47897508818054,8.549449610800734,0.8053569031695846,-0.0033285044856858,0.0026451100609379,-1.7791958906503087e-05,,,,,,,2014.0,7.0,0bc42201-27c2-4b3d-a329-ce44bc1261d9,True,/incidents/2014/7/5/cassel-fire/
150,Yolo,2014-07-04T21:32:00Z,2014-07-12T18:00:00Z,"Hwy 128 at Monticello Dam, southeast shore of Lake Berryessa ",38.512,-122.104,Monticello Fire,6488.0,True,18.91331578469638,76705.0,0.01,95.9,62.4,38.5,-122.0,Summer,2014,99425.57578,99831.63291,99626.39004,276.3122333,286.238982,284.060219,287.1396733,306.4071732,296.8108687,0.36748629,2.618187156,1.22545228,0.903846399,3.425684828,1.976289957,0.0,0.0,0.0,98832.74267544596,100488.96047792716,99665.29889050672,263.5145432763557,291.03516685638704,283.27443979697745,284.5845050514604,315.19215900381033,296.74090518055505,-1.2385414641257793,5.583388429096032,1.4944103850355934,-3.875974885809783,4.370598192459304,1.5147746768823114,-0.0002316550413343,0.0001622308458043,-6.877963212038945e-08,98008.76141981904,101698.87659843132,100013.2195769312,242.6271377162292,291.17363669289347,279.7255996366733,271.3371280916221,315.19215900381033,291.0827094571404,-4.045401972343908,5.6207607834451165,0.9250450371939738,-8.706704775293465,7.240105138763582,0.5428910559069213,-0.0034401135222495,0.0024230972689827,-9.581489999509924e-06,,,,,,,2014.0,7.0,756d8f5b-bc05-4741-a5a3-3b20ca21906d,True,/incidents/2014/7/4/monticello-fire/
166,Modoc,2014-07-03T15:46:00Z,2014-07-07T07:00:00Z,"Off highway 139, 15 miles north of Canby - The fire is burning on the east side of Hwy 139",41.489,-120.904,Gulch Fire,1469.0,True,0.2006409548016355,5235.0,0.29,89.1,54.6,41.5,-121.0,Summer,2014,85347.72446,85775.96769,85597.38252,270.4872688,282.7146682,276.4186072,287.2339804,307.8628313,297.5581602,-0.586492229,6.49556892,1.321014046,-4.855034266,2.979303284,-0.064141394,0.0,0.0,0.0,84820.41772847268,86272.8330287794,85727.9109009923,254.8986423381774,288.3888544253751,274.6423877608534,275.220362543836,310.71978241041774,294.4119418501959,-3.616111638834022,7.056645976857333,1.2687511439556245,-5.475870904984625,6.7068064657053,-0.0306100296105622,-0.0010136414659841,0.0012349310892358,5.781856058879996e-07,83718.33634962539,87507.51502296553,85742.69343389627,243.01075044847656,288.3888544253751,271.8483097564997,261.2018861713438,310.71978241041774,284.1932703202925,-6.131861176332961,7.968826467877767,0.6731137392578748,-6.643664623288032,11.260022377474138,0.5786389855089614,-0.0025310904620293,0.0019364047315696,-3.507037997649397e-06,,,,,,,2014.0,7.0,00089805-cdee-4607-8b67-1653bee463bc,True,/incidents/2014/7/3/gulch-fire/
186,San Diego,2014-07-03T10:43:00Z,2014-07-06T09:15:00Z,"Banner Grade, east of Julian",33.078948,-116.576454,Banner Fire,217.0,True,66.70307720731633,1187506.0,0.12,91.3,64.7,33.0,-116.5,Summer,2014,90409.76585,90642.97782,90553.5885,279.023165,286.049227,283.1347361,292.60172,309.0289112,300.7401935,-0.256041938,2.064486222,1.297861217,0.230238646,1.096305757,0.584244871,0.0,0.0,0.0,90138.37314597226,91223.4279866632,90670.39661489226,255.224815730837,295.1605422817862,281.1896451296029,284.3981097977541,311.6828245545668,297.7518109027679,-3.732162633918023,6.329852033068547,1.6078260643479223,-1.9985648889200955,2.4342087148472222,0.5749612825897956,-0.0041131425289149,0.0048078665966833,3.906464756398118e-06,89790.61900302138,92121.19090763431,90780.3965567896,237.774539223548,295.1605422817862,275.7136493435612,271.77981681917447,311.6828245545668,291.2376506384384,-6.890126576415715,8.677917717501197,0.8480992800488744,-4.029942372327191,4.260710107323895,0.3340381377693664,-0.0041131425289149,0.0049939620097011,-7.620101275199567e-06,,,,,,,2014.0,7.0,d2623c2c-ff3d-419e-a129-b3aa542c05c4,True,/incidents/2014/7/3/banner-fire/
164,Modoc,2014-07-01T19:00:00Z,2014-07-03T10:30:00Z,15 fires across the Modoc National Forest,41.89,-120.79,Modoc Lightning Complex,1651.0,False,0.2006409548016355,5235.0,0.29,89.1,54.6,42.0,-120.75,Summer,2014,83947.93664,84298.27056,84062.11333,272.172498,280.7196769,275.4265819,284.1185169,302.9732844,294.2327709,-2.247595032,-0.647959917,-1.559484753,-2.167432455,1.634571124,-0.775982337,0.0,0.0,0.0,83198.25300230419,84581.01428288038,84041.77444440416,260.9338758048728,288.14371152963406,276.36402567843675,274.21405007293373,307.9637954449036,292.55587939431445,-3.33975291325263,7.395947615026659,0.9886466754549595,-5.407578874674485,7.036470721111526,-0.2250266539916311,-0.0008210375346354,0.0005551525080051,-1.6911055580068893e-07,82001.2357743427,85687.22330734134,83998.11550814124,251.61434295674323,288.14371152963406,272.71207501872,254.8633380497729,307.9637954449036,282.6168146797457,-5.811737456842772,8.485155047700653,0.669802230714614,-6.130853559322793,11.60086169238566,0.6242094579014378,-0.0015601159495479,0.00123300263936,9.244038789074324e-06,,,,,,,2014.0,7.0,8f48a8a9-facf-49e8-92dc-ea1147e53792,False,/incidents/2014/7/1/modoc-lightning-complex/
155,Lake,2014-07-01T12:08:00Z,2014-07-09T18:00:00Z,"Off Butts Canyon Rd in Pope Valley, northwest of Lake Berryessa",38.664,-122.454,Butts Fire,4300.0,True,4.476310272536687,35646.0,0.0,91.7,61.3,38.75,-122.5,Summer,2014,96315.39481,96673.46806,96466.69882,274.0115826,284.7517134,280.5174853,291.2747633,311.5685465,302.126277,-1.068398904,3.654778248,1.000726412,-1.696217446,1.317944438,0.215054016,0.0,0.0,0.0,96096.11363358918,97566.07142775397,96808.35659683596,266.96705786658293,290.4156425508323,282.62995069175923,284.5245922913405,312.1055423620792,296.8573584975846,-2.0671258993653634,5.199830055513316,1.0341044805849582,-3.48857282295953,3.724928087708882,0.7517852861192305,-0.0001306524790876,0.0002203253983137,3.373477194474795e-07,95080.19685692704,98655.25391405856,97098.20309194084,254.6411910125247,290.96644478938015,279.6528289720536,272.6629752831637,312.1055423620792,290.1925728233736,-4.423059447871505,5.848928841576373,0.673657349386925,-6.62317701419499,8.431490649355945,0.1308850811279647,-0.0036483861088394,0.0030213988429595,-1.3628730615773124e-05,,,,,,,2014.0,7.0,2437bb57-1d09-4892-8c26-a60661dae1d9,True,/incidents/2014/7/1/butts-fire/
154,Napa,2014-07-01T12:08:00Z,2014-07-09T18:00:00Z,"Off Butts Canyon Rd in Pope Valley, northwest of Lake Berryessa",38.664,-122.454,Butts Fire,4300.0,True,16.532869934024504,55321.0,0.0,89.4,58.7,38.75,-122.5,Summer,2014,96315.39481,96673.46806,96466.69882,274.0115826,284.7517134,280.5174853,291.2747633,311.5685465,302.126277,-1.068398904,3.654778248,1.000726412,-1.696217446,1.317944438,0.215054016,0.0,0.0,0.0,96096.11363358918,97566.07142775397,96808.35659683596,266.96705786658293,290.4156425508323,282.62995069175923,284.5245922913405,312.1055423620792,296.8573584975846,-2.0671258993653634,5.199830055513316,1.0341044805849582,-3.48857282295953,3.724928087708882,0.7517852861192305,-0.0001306524790876,0.0002203253983137,3.373477194474795e-07,95080.19685692704,98655.25391405856,97098.20309194084,254.6411910125247,290.96644478938015,279.6528289720536,272.6629752831637,312.1055423620792,290.1925728233736,-4.423059447871505,5.848928841576373,0.673657349386925,-6.62317701419499,8.431490649355945,0.1308850811279647,-0.0036483861088394,0.0030213988429595,-1.3628730615773124e-05,,,,,,,2014.0,7.0,2437bb57-1d09-4892-8c26-a60661dae1d9,True,/incidents/2014/7/1/butts-fire/
219,Trinity,2014-07-01T03:45:00Z,2014-07-03T10:45:00Z,near the Trinity Pines community,40.41,-123.24,West Fire,15.0,False,0.3801772577188206,8786.0,0.23,91.7,58.0,40.5,-123.25,Summer,2014,89356.1843,89679.17257,89541.54139,269.9200553,283.7649876,277.7323611,286.5416552,309.3817308,297.4362082,-1.547355129,2.599009238,0.393220762,-1.554045855,0.263763824,-0.642347251,0.0,0.0,0.0,89069.82888773596,90091.42117711688,89589.06282428917,267.5404255599688,290.31512370655355,280.0480573014003,276.3886613661735,309.473818899036,294.27051181840426,-3.4680974459514613,4.489755322880699,0.5936871592795624,-2.765918974950404,2.763872970253447,-0.3782754546169415,-0.0007605324197811,0.0012520460818838,1.7587934499349885e-06,87570.97757427556,91299.27347481422,89682.4066595376,255.3991851545859,290.31512370655355,276.81039496491064,268.2216645653888,309.473818899036,285.6892687879985,-5.025934532502799,4.501557118990936,0.1679509474120019,-4.1007177491940645,4.526428188894261,-0.0948862024014291,-0.0024541935232305,0.0012520460818838,-1.8460367118317547e-05,,,,,,,2014.0,7.0,62c2a563-1768-4c94-ac71-694a553cfdf8,False,/incidents/2014/7/1/west-fire/
198,Calaveras,2014-06-22T12:37:00Z,2014-06-24T19:00:00Z,"Oak Valley Road at Pool Station Road, south of San Andreas",38.058,-120.66,Oak Fire,85.0,True,4.002956724307857,28079.0,0.01,88.0,55.2,38.0,-120.75,Summer,2014,98074.28779,98234.75002,98162.90319,268.5794622,280.0724586,275.8895584,285.8792864,303.7199749,295.8007192,-0.35488198,3.933595681,1.604769383,-1.903576883,-0.061554575,-1.160331953,0.0,0.0,0.0,97512.41203477638,99081.9492793707,98301.8490280014,268.5404854902931,291.4218566961124,282.4812818977229,283.3940163179674,312.33631743809644,297.33683745464697,-2.003691245272837,5.375381772653097,1.733325489383177,-4.629670565778064,3.1388583003200377,-1.3516100909611466,-0.000366405476408,0.0001588560585216,-3.8996959672052763e-07,96736.93061510994,100226.33902575802,98622.3410645072,259.38711644597123,291.4218566961124,279.6436229409141,272.37783492481543,312.33631743809644,290.5389668356169,-5.45620834902187,5.562243544398523,0.660346367163561,-6.402159170645806,8.300494118488311,-0.7962829157206804,-0.0032101458745566,0.0044867796923573,6.286586991769023e-06,,,,,,,2014.0,6.0,06ae83a9-125e-4cf5-826e-8b541b2308fd,True,/incidents/2014/6/22/oak-fire/
193,Calaveras,2014-06-20T15:27:00Z,2014-06-21T19:00:00Z,"off George Reed Drive and Pool Station Road, San Andreas",120.679019,38.178241,Reed Fire,120.0,False,4.002956724307857,28079.0,0.01,88.0,55.2,42.5,-124.5,Summer,2014,100441.4926,100681.412,100568.4392,281.4222831,284.3004043,283.2847879,284.2827223,284.9872519,284.6097461,-0.844656519,4.22077272,1.816812418,-6.370496502,0.327089161,-1.623864109,0.0,4.05e-05,7.32e-06,99459.1128973189,101050.32028138496,100228.34700009896,279.9257831586001,286.7846557268857,283.94412968775873,282.7183335232822,290.88089234183576,286.42462504105487,-3.341228137766409,5.288343526340096,0.6026765859513925,-12.835268425861065,10.007174039602647,-6.595347618197188,-0.0043460028514216,0.001524921739314,6.458953326198416e-06,96975.30214929883,102183.8749580364,100300.70320273346,269.35489326944946,287.56316391879966,282.27985620568535,277.41050677488465,294.9660549855648,285.0751985867529,-8.896431915156073,10.95959829881376,-0.0803466277986031,-12.835268425861065,21.366622026735783,-0.9300090016478456,-0.0043460028514216,0.0075149281098823,0.0002456034466391,,,,,,,2014.0,6.0,2b382ade-87e2-4cff-92f7-67328139d7eb,True,/incidents/2014/6/20/reed-fire/
159,Kern,2014-06-13T17:00:00Z,2014-06-20T08:30:00Z,3 Miles south of Shirley Meadows,35.70683,-118.555527,Shirley Fire,3895.0,False,9.900036420750723,291351.0,0.0,91.9,61.4,35.75,-118.5,Summer,2014,84742.50842,84897.81108,84812.22693,267.77326,275.4352576,272.6985124,285.0061134,299.6869586,293.087679,0.657613778,4.667765748,2.5593216,-1.050547341,-0.070246288,-0.515153344,0.0,0.0,0.0,84396.30214166909,85592.28745822716,84975.46148213344,253.451376121062,286.83183804154714,273.92913385102446,280.219749527172,307.0884034498188,294.89884658866805,-2.005166469786617,5.238677634376181,1.4438529888855878,-2.6746559889904886,2.4497296308268,-0.2900705389866255,-0.0008866048304137,0.0023001585893984,8.170146903745194e-06,83421.14586544184,86211.4343002762,84986.93076918635,253.31393198704816,286.83183804154714,271.7738698664536,264.90649183875587,307.0884034498188,286.4679258158839,-4.497804156569675,5.273099539697706,0.8335816225535085,-2.748535549053277,2.889281971368433,-0.3336484217339669,-0.0020533170052919,0.0023001585893984,8.578685056943456e-07,,,,,,,2014.0,6.0,8ede9823-938e-4786-97b8-a0f42b852cb2,False,/incidents/2014/6/13/shirley-fire/
185,Tehama,2014-06-13T12:23:00Z,2014-06-13T13:50:00Z,"Rancho Tehama, southwest of Red Bluff",40.009827,-122.345078,Tehama Fire,225.0,False,1.969545853719734,27258.0,0.04,88.7,58.4,40.0,-122.25,Summer,2014,98389.02077,98911.6839,98633.66977,270.7406173,282.5679928,277.2178858,289.1456413,305.6615922,297.095593,-3.774944145,1.295402509,-0.969272012,-2.320779105,4.974051406,1.582886473,0.0,0.0,0.0,97871.51720316484,99521.0275815238,98702.80152199169,252.82672330304405,292.5162812557596,278.121755967019,288.14598579191943,317.6408156998207,301.76239263201694,-5.149361650155698,3.09320944983594,-0.7845974653908189,-6.07808244499223,7.084275142328623,0.9034370069843236,-0.0005341806156054,0.0008316440089524,1.0957796310985263e-06,97172.91318305282,100896.56548227611,99090.56173445364,248.1977279537585,292.5162812557596,276.67823319873395,270.8544975239898,317.6408156998207,292.50065630555906,-6.927498930764799,3.9178599530387785,-0.2933229047211764,-7.043483418921946,11.02410445458456,0.3034175675662965,-0.0023254694940187,0.0018672215922742,-8.566136924189657e-06,,,,,,,2014.0,6.0,724209e0-12b0-4d49-b798-8ccacf95e668,True,/incidents/2014/6/13/tehama-fire/
