,UniqueId,CalFireIncident,CanonicalUrl,AcresBurned,MajorIncident,started_year,started_month,Started,Extinguished,Location,Latitude,Longitude,Counties,Name
934,f32d4562-5032-4645-ac8f-afb3fab4c704,True,/incidents/2017/6/11/pleyto-fire/,32.0,False,2017.0,6.0,2017-06-11T18:12:00Z,2018-01-09T10:30:00Z,"New Pleyto Road cross of Stern st, Lockwood",35.902149,-120.983684,Monterey,Pleyto Fire
935,c58da6fd-a2e2-4706-9a2e-ee03884c714d,True,/incidents/2017/10/15/york-fire/,31.0,False,2017.0,10.0,2017-10-15T14:55:00Z,2018-01-09T13:40:00Z,"off York Road and S Boundary Road, east of Monterey ",36.5858,-121.80377,Monterey,York Fire
936,83d87ff0-be6c-46fa-ab96-b9845d5d4edc,True,/incidents/2017/8/23/juniper-fire/,31.0,False,2017.0,8.0,2017-08-23T13:28:00Z,2018-01-09T12:44:00Z,"off of Highway 198 west of Parsons Road, Coalinga",36.099681,-120.443545,Fresno,Juniper Fire
937,5115a26e-e8e8-42cd-9aeb-f5c41efd770a,True,/incidents/2017/5/12/hub-fire/,31.0,False,2017.0,5.0,2017-05-12T05:05:00Z,2018-01-09T09:55:00Z,"Red Hill Road and Schick Road, 2 miles east of Lake Isabella",35.60001,-118.4683,Kern,Hub Fire
938,1e9d7aca-8862-4dff-a8af-5f687afdfda0,False,/incidents/2017/8/31/castaic-fire/,30.0,False,2017.0,8.0,2017-08-31T16:32:00Z,2018-03-22T16:34:00Z,"I-5, north of Hughes Rd., 2 miles north of Lake Hughes",34.52055,-118.62882,Los Angeles,Castaic Fire
939,e1582691-805c-4627-b20b-e5e8ba110f20,True,/incidents/2017/8/3/blocksburg-fire/,30.0,False,2017.0,8.0,2017-08-03T16:41:00Z,2018-01-09T12:18:00Z,"Off Alderpoint Rd and Cemetery Rd, Blocksburg",40.27582,-123.64281,Humboldt,Blocksburg Fire
940,b51d7a8d-f768-453e-abb4-665b74998b21,True,/incidents/2017/7/3/timber-fire/,30.0,False,2017.0,7.0,2017-07-03T19:31:00Z,2018-01-09T11:42:00Z,"off Moreno Beach Dr & Locust, north of Moreno Valley",33.96896,-117.25411,Riverside,Timber Fire
941,0e9f14ae-01d5-4fbe-85a0-d0967233dc90,False,/incidents/2017/10/10/ice-fire/,29.0,False,2017.0,10.0,2017-10-10T15:36:00Z,2018-01-09T13:35:00Z,"off Ice House Road and US-50, east of Riverton, 13 miles east of Camino",38.77921,-120.46234,El Dorado,Ice Fire
942,de1788c0-2996-40cf-9f76-2920b210d6a9,True,/incidents/2017/7/8/benson-fire/,29.0,False,2017.0,7.0,2017-07-08T18:58:00Z,2018-01-09T11:51:00Z,"Benson Rd, Bowman., 11 miles northwest of Red Bluff",40.29118,-122.42606,Tehama,Benson Fire
943,cf38fe5e-29ca-498d-bc9c-d3f2fd8ff883,True,/incidents/2017/9/25/32-fire/,28.0,False,2017.0,9.0,2017-09-25T11:03:00Z,2018-01-09T13:24:00Z,"Hwy 32 and Humboldt Road, 5 miles northeast of Chico ",39.8255,-121.7127,Butte,32 Fire
944,5e01dba8-3d59-41a6-ba60-d78d874eba42,True,/incidents/2017/8/30/4-4-fire/,28.0,False,2017.0,8.0,2017-08-30T11:38:00Z,2018-01-09T12:48:00Z,"4 miles east of Dorris Reservoir, east of Alturas",41.4844,-120.36659,Modoc,4-4 Fire
945,2c00a509-af87-418f-b888-edc8ec450f1f,True,/incidents/2017/6/26/shore-fire/,28.0,False,2017.0,6.0,2017-06-26T21:30:00Z,2018-01-09T11:08:00Z,"in Tolowa Dunes State Park, 3 miles west of Smith River (Del Norte County)",41.93323,-124.19629,Del Norte,Shore Fire
946,57b7776f-bae7-4b14-b94c-65806e002a88,True,/incidents/2017/6/15/nuevo-fire/,28.0,False,2017.0,6.0,2017-06-15T15:51:00Z,2018-01-09T10:33:00Z,Hansen Avenue and Nuevo Road in Nuevo,33.79925,-117.11659,Riverside,Nuevo Fire
947,182f71e9-0f85-4cb0-8711-ee14c0b6b8f8,True,/incidents/2017/8/30/4-10-fire/,27.0,True,2017.0,8.0,2017-08-30T14:50:00Z,2018-01-09T12:48:00Z,"off Highway 395 and County Road 118, 16 miles north of Alturas.",41.64469,-120.31814,Modoc,4-10 Fire
948,b0ffe2e4-ae61-4ad9-b1cc-bf31ff254d8d,True,/incidents/2017/6/3/vernon-fire/,27.0,False,2017.0,6.0,2017-06-03T12:09:00Z,2018-01-09T10:24:00Z,Off Soboba Road in San Jacinto,33.82165,-116.96079,Riverside,Vernon Fire
949,ab42234a-7930-4636-8af5-3fc11ca8b34d,True,/incidents/2017/9/26/jasper-fire/,26.0,False,2017.0,9.0,2017-09-26T15:20:00Z,2018-01-09T13:25:00Z,"Jasper lane and Levee road, 1 mile NE of Wheatland",39.03168,-121.40947,Yuba,Jasper Fire
950,bfa879b5-b526-4114-9137-51d3ea3ad336,True,/incidents/2017/6/18/trellis-fire/,26.0,False,2017.0,6.0,2017-06-18T16:03:00Z,2018-01-09T10:59:00Z,State Highway 74 near Trellis Lane,33.71025,-117.31924,Riverside,Trellis Fire
951,663d291c-7ba8-415d-9cab-58d41a886cfd,True,/incidents/2017/6/1/fairview-fire/,26.0,False,2017.0,6.0,2017-06-01T16:12:00Z,2018-01-09T10:23:00Z,"Fairview Road & Old Morongo Road, west of Desert Hot Springs ",33.94788,-116.59719,Riverside,Fairview Fire
952,d720af5d-af7c-4052-92b3-fced863cb675,True,/incidents/2017/10/15/wilson-fire/,25.0,False,2017.0,10.0,2017-10-15T14:05:00Z,2018-01-09T13:40:00Z,"at Wilson Road, east of San Felipe",33.18716,-116.50897,San Diego,Wilson Fire
953,92fc9725-ac49-4632-8bbf-e299483940b8,True,/incidents/2017/9/23/cove-fire/,25.0,False,2017.0,9.0,2017-09-23T15:40:00Z,2018-01-09T13:23:00Z,"Lynch Canyon Rd & Lakeview Rd, northwest of Lake Nacimiento",35.76343,-121.04445,San Luis Obispo,Cove Fire
954,d0b51e42-5558-47c9-8617-34f6f977ab79,True,/incidents/2017/9/7/border-9-fire/,25.0,False,2017.0,9.0,2017-09-07T15:41:00Z,2018-01-09T13:19:00Z,1 mile west of Tecate Port Of Entry in Potrero,32.59252,-116.61609,San Diego,Border 9 Fire
955,406e30d2-2ac0-4c0b-998c-761adde20177,True,/incidents/2017/9/1/hopper-fire/,25.0,False,2017.0,9.0,2017-09-01T11:21:00Z,2018-01-09T12:49:00Z,"Oak Run Road and Hopper Lane, Oak Run",40.71923,-122.02525,Shasta,Hopper Fire
956,7696644d-0908-4149-8d6e-aa50c1233d67,True,/incidents/2017/6/27/sloane-fire/,25.0,False,2017.0,6.0,2017-06-27T09:38:00Z,2018-01-09T11:09:00Z,"off Sloane Canyon Road at Dehesa Road, east of El Cajon",32.7789,-116.8516,San Diego,Sloane Fire
957,b3695ebc-e761-4577-8439-6330bed36594,True,/incidents/2017/6/18/road-fire/,25.0,False,2017.0,6.0,2017-06-18T14:04:00Z,2018-01-09T10:35:00Z,"Road 400 and Road 33, 7 miles east of Madera ",37.02081,-119.95136,Madera,Road Fire
958,14e249f0-f21c-4d2f-bc5f-68d5d177e849,True,/incidents/2017/6/3/5-fire/,25.0,False,2017.0,6.0,2017-06-03T15:39:00Z,2018-01-09T10:24:00Z,"I-5, North of Lake Hughes Rd, Community of Cataic ",34.29931,-118.37539,Los Angeles,5 Fire
959,9b9bf8b4-8378-46e5-a760-67e89e2279e2,True,/incidents/2017/5/24/ribbonwood-fire/,25.0,False,2017.0,5.0,2017-05-24T15:30:00Z,2018-01-09T10:10:00Z,"Off of Ribbonwood Road and Interstate 8, east of El Cajon",32.679,-116.29296,San Diego,Ribbonwood Fire
960,61e9a1f4-a263-47a0-93ee-64b52ebd92a9,True,/incidents/2017/10/10/portola-fire/,23.0,False,2017.0,10.0,2017-10-10T14:57:00Z,2018-01-09T13:32:00Z,"De Portola Road east of Pauba Road, Temecula",33.50488,-117.02132,Riverside,Portola Fire
961,c4f61042-d1ef-4d00-956d-785368ee34ca,False,/incidents/2017/9/26/edwards-fire/,22.0,False,2017.0,9.0,2017-09-26T12:22:00Z,2018-01-09T13:25:00Z,"Edwards Ave and Mountain Blvd, 6 miles southeast of Oakland ",37.77982,-122.169,Alameda,Edwards Fire
962,7d77d3d1-40b5-40ab-8a53-2550f2001094,True,/incidents/2017/7/5/gold-fire/,22.0,False,2017.0,7.0,2017-07-05T16:56:00Z,2018-01-09T11:44:00Z,"off Gold Strike Road and Cemetery Lane, San Andreas",38.20176,-120.67848,Calaveras,Gold Fire
963,7d9de7fd-f95d-4edb-bda6-804b734eedc8,True,/incidents/2017/6/13/refuge-fire/,22.0,True,2017.0,6.0,2017-06-13T10:18:00Z,2018-01-09T10:31:00Z,"Knoxville Rd and Eastside Rd, north end of Lake Berryessa ",38.68347,-122.2654,Napa,Refuge Fire
964,494792db-3107-4323-b176-fde4c58cd647,True,/incidents/2017/10/20/soda-fire/,21.0,False,2017.0,10.0,2017-10-20T12:13:00Z,2018-01-09T13:42:00Z,"Off Soda Lake Rd, Carrizo Plains area ",35.41112,-120.00353,San Luis Obispo,Soda Fire
965,180ea977-b5c2-483d-b9f4-c2f8b8b05ebe,True,/incidents/2017/9/5/mule-fire/,21.0,False,2017.0,9.0,2017-09-05T14:55:00Z,2018-01-09T13:19:00Z,"Off Hwy 20 and Mule Skinner Road, east of Clearlake ",39.01748,-122.49327,Lake,Mule Fire
966,0a664214-c090-4889-8439-06836f89d830,True,/incidents/2017/7/5/globe-fire/,21.0,False,2017.0,7.0,2017-07-05T08:24:00Z,2018-01-09T11:44:00Z,"Globe Dr, Springville",36.10858,-118.81979,Tulare,Globe Fire
967,981484d0-711c-4a7b-9adc-23c9b29f9fae,True,/incidents/2017/6/22/highway-fire/,21.0,False,2017.0,6.0,2017-06-22T09:49:00Z,2018-01-09T11:00:00Z,"off of Hwy 99 & Schlaf Dr, east of Lake Oroville ",39.364,-121.4143,Butte,Highway Fire
969,f5ef2d0f-66a7-4d75-a9e8-03c42524d723,True,/incidents/2017/5/22/bitterwater-fire/,21.0,False,2017.0,5.0,2017-05-22T04:50:00Z,2018-01-09T10:07:00Z,"Bitterwater Rd X Hwy 25, east of King City",36.35578,-120.99552,San Benito,Bitterwater Fire
970,e2c1718a-40e5-4139-a379-011c77f021bd,True,/incidents/2017/10/8/blue-fire/,20.0,True,2017.0,10.0,2017-10-08T16:40:00Z,2018-01-09T13:30:00Z,"off of Blue Lake Blvd and Hwy 299,  east of Eureka ",40.88516,-123.96844,Humboldt,Blue Fire
971,fc87e089-36dc-4314-8321-7d91e7eead21,True,/incidents/2017/10/7/fort-fire/,20.0,False,2017.0,10.0,2017-10-07T20:00:00Z,2018-01-09T13:30:00Z,"Fort Ross Rd and Hwy 1, north of Jenner",38.51937,-123.24713,Sonoma,Fort Fire
972,bc12dbf6-db36-4dcf-86d6-84d3beb14cad,True,/incidents/2017/10/3/36-fire/,20.0,False,2017.0,10.0,2017-10-03T16:22:00Z,2018-01-09T13:29:00Z,"off Hwy 36W and Monroe St., West Red Bluff",40.20077,-122.24731,Tehama,36 Fire
973,09f55a45-f261-492f-b496-8744d878ef57,True,/incidents/2017/8/1/falls-fire/,20.0,False,2017.0,8.0,2017-08-01T16:33:00Z,2018-01-09T12:16:00Z,"Off Merced Falls Rd, northwest of Lake McClure ",37.65986,-120.31157,Tuolumne,Falls Fire
974,a441e39a-1be1-4be5-8c07-b32bc6f07df0,False,/incidents/2017/7/22/seine-fire/,20.0,False,2017.0,7.0,2017-07-22T15:49:00Z,2018-01-09T12:03:00Z,"off Piedmont Drive and Seine Avenue, Highland",34.139,-117.199,San Bernardino,Seine Fire
975,7f742021-ea49-4de5-89a2-f5b9d05d6bbb,True,/incidents/2017/7/17/range-fire/,20.0,True,2017.0,7.0,2017-07-17T12:37:00Z,2018-01-09T11:58:00Z,"on Cow Mountain, west of Ukiah ",39.13207,-123.10227,Mendocino,Range Fire
976,338af3e2-098b-4d1b-8f98-6020b212b68f,True,/incidents/2017/6/13/reed-fire/,20.0,False,2017.0,6.0,2017-06-13T17:21:00Z,2018-01-09T10:32:00Z,"off Reed Valley Road, north of Wilson Valley Road, Community of Aguanga",33.52584,-116.85226,Riverside,Reed Fire
977,304c7c4c-140e-40f4-ac9f-36926c07e5fc,True,/incidents/2017/6/5/fish-fire/,20.0,False,2017.0,6.0,2017-06-05T13:17:00Z,2018-01-09T10:26:00Z,"Hwy 24, Orinda  ",37.86549,-122.2102,Contra Costa,Fish Fire
978,3fce8146-ff21-4399-9a94-f37124b34331,True,/incidents/2017/5/18/city-fire/,20.0,False,2017.0,5.0,2017-05-18T12:54:00Z,2018-01-09T10:04:00Z,"off of Hwy 41 & I-5, south of Kettleman City",35.983,-119.91508,Kings,City Fire
979,1423af4f-16d5-4f19-a01d-fc3ebc124201,True,/incidents/2017/5/14/nacimiento-fire/,20.0,False,2017.0,5.0,2017-05-14T12:00:00Z,2018-01-09T09:56:00Z,"Off Nacimiento Lake Drive and Bee Rock Rd., near Bradley",35.77082,-120.92482,Monterey,Nacimiento Fire
980,d3f8db86-9947-4a4e-9113-0d7e4806417f,True,/incidents/2017/12/13/longhorn-fire/,19.0,False,2017.0,12.0,2017-12-13T15:27:00Z,2018-01-09T13:49:00Z,"off Shirleon Road and Old Banning and Idyllwild Road, Banning area",33.88994,-116.91023,Riverside,Longhorn Fire
981,11392e98-1571-4405-8f9c-d347caca28ce,True,/incidents/2017/10/10/garden-fire/,19.0,False,2017.0,10.0,2017-10-10T12:30:00Z,2018-01-09T13:33:00Z,"off Wolf Road and Garden Bar Rd, northwest of Higgins Corner",39.06414,-121.13737,Nevada,Garden Fire
982,bae69034-3bf6-48c3-a642-d0242cf090f9,True,/incidents/2017/8/13/nuevo-fire/,19.0,False,2017.0,8.0,2017-08-13T13:34:00Z,2018-01-09T12:38:00Z,Nuevo Road and Montgomery Road,33.797216,-117.124538,Riverside,Nuevo Fire
983,82689e99-9158-4403-b8c5-bababc3c81f6,False,/incidents/2017/8/1/sway-fire/,19.0,False,2017.0,8.0,2017-08-01T10:23:00Z,2018-01-09T12:16:00Z,"Swayback Ridge, 5 southwest of Mad River",40.39799,-123.57562,Humboldt,Sway Fire
984,1eef0c21-122b-4522-80d1-edf08c82c777,True,/incidents/2017/7/18/willms-fire/,19.0,False,2017.0,7.0,2017-07-18T22:39:00Z,2018-01-09T12:01:00Z,10 miles east of Oakdale,37.81827,-120.65764,Stanislaus,Willms Fire
985,91d07ea9-cf5f-489c-aa4f-97fa6c0fb8a4,True,/incidents/2017/6/26/king-fire/,19.0,True,2017.0,6.0,2017-06-26T12:30:00Z,2018-01-09T11:08:00Z,off Campus Dr. and Moonlit Oaks Ave. in Yreka ,40.703775,-122.645079,Siskiyou,King Fire
986,f5237d47-f15b-4f4b-8b1c-6f11235f954d,True,/incidents/2017/5/1/fay-fire/,19.0,False,2017.0,5.0,2017-05-01T12:44:00Z,2018-01-09T09:54:00Z,"Fay Ranch Rd, northeast of Lake Isabella",35.71704,-118.30601,Kern,Fay Fire
987,d83bfb8a-f1e6-4213-b514-89fc16d2eb72,True,/incidents/2017/8/27/bodega-fire/,18.0,False,2017.0,8.0,2017-08-27T13:30:00Z,2018-01-09T12:45:00Z,"Bodega Ave and Nosecchi Rd., east of Petaluma",38.26294,-122.71998,Sonoma,Bodega Fire
988,6ae3d56e-0258-49f5-9e71-5b5abe141479,True,/incidents/2017/7/4/lakeland-fire/,18.0,False,2017.0,7.0,2017-07-04T15:45:00Z,2018-01-09T11:43:00Z,"Off Lakeland Blvd & Feather River, east of Oroville ",39.53944,-121.54722,Butte,Lakeland Fire
989,21e9f99a-35a5-41cd-a44b-92363fbf5081,True,/incidents/2017/5/28/panoche-fire/,18.0,False,2017.0,5.0,2017-05-28T16:16:00Z,2018-01-09T10:21:00Z,off Panoche Rd. 4 miles W of I-5 (Fresno County). ,36.61332,-120.7109,Fresno,Panoche Fire
990,75bb079a-1de8-4824-a933-e19f69948438,True,/incidents/2017/5/16/pine-fire/,18.0,False,2017.0,5.0,2017-05-16T16:10:00Z,2018-01-09T09:58:00Z,"off of Hwy 198 and Pine Valley Road, southwest of King City",36.1727,-120.86682,Monterey,Pine Fire
991,273d1f78-c432-46c0-8969-26c3f936cc65,True,/incidents/2017/10/3/ramblin-fire/,17.0,False,2017.0,10.0,2017-10-03T11:44:00Z,2018-01-09T13:29:00Z,"Ramblin Road and Mount Lilac Road, 4 miles south of Bootjack",37.41231,-119.87465,Mariposa,Ramblin Fire
992,1b49e4e3-7506-4bf4-b86f-fd3ca93fd85b,True,/incidents/2017/8/17/corner-fire/,17.0,True,2017.0,8.0,2017-08-17T14:15:00Z,2018-01-09T12:42:00Z,HWY 299 just south of HWY 89 near Cassel,40.92602,-121.5935,Shasta,Corner Fire
993,00a13d84-415e-4106-aa31-2e664ed9eabf,True,/incidents/2017/7/29/sky-fire/,17.0,False,2017.0,7.0,2017-07-29T17:29:00Z,2018-01-09T12:12:00Z,"Blue Sky Road, east of Bella Vista ",40.69259,-122.17384,Shasta,Sky Fire
994,fbc11fc4-573b-465f-a9ac-a879ee2cdda2,True,/incidents/2017/5/20/rocky-fire/,17.0,False,2017.0,5.0,2017-05-20T13:11:00Z,2018-01-09T10:06:00Z,"off of Rocky Creek Road and Old Abode Canyon Road, east of Atascadero",35.556667,-120.474,San Luis Obispo,Rocky Fire
995,2d12b95c-3f4e-41bc-a771-8ae2cb80b99e,True,/incidents/2017/5/17/lonoak-fire/,17.0,True,2017.0,5.0,2017-05-17T15:18:00Z,2018-01-09T09:59:00Z,"Lonoak Road and Airline Road, east of King City",36.2771,-120.94328,Monterey,Lonoak Fire
996,48c4b519-eaf5-4ae8-9470-31e8770a70ac,True,/incidents/2017/5/14/canyon-fire/,17.0,False,2017.0,5.0,2017-05-14T12:51:00Z,2018-01-09T09:56:00Z,"Highway 79, south of Dump Road, Beaumont",33.88466,-116.99229,Riverside,Canyon Fire
997,adf741f6-5416-41c5-af26-01240cc361cf,True,/incidents/2017/6/2/elk-fire/,16.0,False,2017.0,6.0,2017-06-02T18:55:00Z,2018-01-09T10:23:00Z,4 miles south of Buttonwillow ,35.188,-119.2877,Kern,Elk Fire
998,524b1e23-8921-4195-812d-7ec8ee5020b7,True,/incidents/2017/5/29/matz-fire/,16.0,False,2017.0,5.0,2017-05-29T01:20:00Z,2018-01-09T10:22:00Z,"Big Morongo Canyon Preserve, Morongo Valley",34.04412,-116.55326,San Bernardino,Matz Fire
999,7272decf-0ae8-47aa-b46c-00fc4cd04816,True,/incidents/2017/5/28/rusty-fire/,16.0,False,2017.0,5.0,2017-05-28T07:49:00Z,2018-01-09T10:17:00Z,"off Millerton Rd. and Rusty Spur Ln., 10 miles N. of Clovis",36.96642,-119.58292,Fresno,Rusty Fire
1000,a43d0b54-a91e-40ba-b121-2e0f067201b6,True,/incidents/2017/8/10/paskenta-fire/,15.0,False,2017.0,8.0,2017-08-10T17:24:00Z,2018-01-09T12:31:00Z,Round Valley Rd and Paskenta Rd in Paskenta ,39.87983,-122.5415,Tehama,Paskenta Fire 
1001,77ab4672-c61f-488f-a165-acb40eeac713,True,/incidents/2017/7/27/greenhorn-fire/,15.0,False,2017.0,7.0,2017-07-27T14:49:00Z,2018-01-09T12:06:00Z,"Greenhorn Access Rd, Rollins Lake (Nevada Co)",39.16826,-120.95498,Nevada,Greenhorn Fire
1002,f568b94d-f388-4231-8aac-ac2572ca872d,True,/incidents/2017/7/17/centerville-fire/,15.0,False,2017.0,7.0,2017-07-17T13:38:00Z,2018-01-09T11:58:00Z,"County Road 60 and 54, Alturas",41.45589,-120.56933,Modoc,Centerville Fire
1003,c171dc75-9d35-4c58-b787-032067b16ae7,True,/incidents/2017/6/28/alvarado-fire/,15.0,False,2017.0,6.0,2017-06-28T09:30:00Z,2018-01-09T11:10:00Z,Alvarado Rd and Wunpost in the community of Bradley,35.947,-120.87492,Monterey,Alvarado Fire
1004,42f21a81-e0a3-4b4d-b837-2e6e2efd75a4,True,/incidents/2017/5/28/lombardi-fire/,15.0,False,2017.0,5.0,2017-05-28T15:30:00Z,2018-01-09T10:21:00Z,"off Hwy 26 and Hwy 12, 4 miles SW of Mokelumne Hill",38.19906,-120.83484,Calaveras,Lombardi Fire
1005,b12ae71e-c6c8-4eab-9aab-d17d1879a639,True,/incidents/2017/4/13/66-fire/,15.0,False,2017.0,4.0,2017-04-13T02:30:00Z,2018-01-09T09:50:00Z,Avenue 66 and Hwy 111 near community of Mecca,33.56777,-116.08003,Riverside,66 Fire
1006,64779f92-8353-4187-ae56-2b83eb66d7ca,True,/incidents/2017/12/16/drum-fire/,14.0,False,2017.0,12.0,2017-12-16T12:21:00Z,2018-01-09T13:49:00Z,"off Drum Canyon Rd, south of Los Alamos",34.71796,-120.27077,Santa Barbara,Drum Fire
1007,2fa6f5ce-1c5b-4147-9f1f-9beb01c499af,True,/incidents/2017/12/14/coast-fire/,14.0,False,2017.0,12.0,2017-12-14T12:59:00Z,2018-01-09T13:49:00Z,"off the 3500 Block of Highway 1, south east of Lompoc",34.605358,-120.414875,Santa Barbara,Coast Fire
1008,97d63e17-e546-49ae-add6-e3b5fa71cb4c,True,/incidents/2017/7/2/desabla-fire/,14.0,False,2017.0,7.0,2017-07-02T13:43:00Z,2018-01-09T11:17:00Z,"off Desabla Powerhouse Rd and Humbug Rd, Desabla",39.8629,-121.6268,Butte,Desabla Fire
1009,b9142a59-e3dd-4797-b6ed-c5c847b16f67,True,/incidents/2017/6/9/hog-fire/,14.0,False,2017.0,6.0,2017-06-09T16:15:00Z,2018-01-09T10:29:00Z,"Hog Canyon Rd & Ranchita Canyon Rd, southeast of Parkfield",35.80375,-120.52508,Monterey,Hog Fire
1010,9348a031-c7b3-4165-890a-37a7eb7405db,True,/incidents/2017/5/18/moraga-fire/,14.0,False,2017.0,5.0,2017-05-18T17:25:00Z,2018-01-09T10:05:00Z,"Avenue Juan Diaz and Riverside Drive, Jurupa Valley",33.97155,-117.44148,Riverside,Moraga Fire
1011,6418a3f5-8f76-4b47-9a46-64af91838857,True,/incidents/2017/10/18/milton-fire/,13.0,False,2017.0,10.0,2017-10-18T12:53:00Z,2018-01-09T13:41:00Z,off Milton Road and Sonora Road north of Woodward Reservoir Park,37.89532,-120.84748,Stanislaus,Milton Fire
1012,855e28e2-753b-4c36-bf39-27ace518776d,True,/incidents/2017/7/25/woodland-fire/,13.0,False,2017.0,7.0,2017-07-25T14:13:00Z,2018-01-09T12:06:00Z,"Woodland Court, Community of Oak Hill",38.69775,-120.73757,El Dorado,Woodland Fire
1013,fd82cbd0-ec25-461c-aef1-4c0c92060348,True,/incidents/2017/7/12/rosado-fire/,13.0,False,2017.0,7.0,2017-07-12T13:51:00Z,2018-01-09T11:53:00Z,"off Rosado Rd, El Dorado Hills ",38.67474,-121.06088,El Dorado,Rosado Fire
1014,ed40ce35-7338-4f8b-a5ab-e94af6fa7e55,False,/incidents/2017/7/4/silver-fire/,13.0,False,2017.0,7.0,2017-07-04T13:15:00Z,2018-01-09T11:42:00Z,"Off Hwy 138 & Sawpit Canyon Rd, southwest of Silverwood Lake",34.304722,-117.3125,San Bernardino,Silver Fire
1015,ea832344-b0c6-4443-b5f0-457c462d911c,True,/incidents/2017/9/12/pacific-fire/,12.0,False,2017.0,9.0,2017-09-12T17:24:00Z,2018-01-09T13:21:00Z,"off Pacific Heights Road, west of Palermo",39.44257,-121.60683,Butte,Pacific Fire
1017,c7e3bcbf-1065-4e45-a4a3-bf0b5ac6aa23,True,/incidents/2017/5/7/shandon-fire/,12.0,False,2017.0,5.0,2017-05-07T16:41:00Z,2018-01-09T09:55:00Z,"Off Lucy Brown Rd, in Shandon",35.6879,-120.3317,San Luis Obispo,Shandon Fire
1018,7fc71135-ee3b-443c-a859-90672936e0c1,True,/incidents/2017/4/30/jameson-fire/,12.0,False,2017.0,4.0,2017-04-30T19:43:00Z,2018-01-09T09:54:00Z,"Jameson Rd and Clay Canyon Dr., south of Corona",33.7866,-117.5048,Riverside,Jameson Fire
1019,fcb8579e-7469-4c9e-9eac-527264e6f26b,True,/incidents/2017/12/31/taglio-fire/,12.0,False,1969.0,12.0,1969-12-31T16:00:00Z,2018-01-09T10:05:00Z,"Interstate 5 near Taglio Road, Gustine",37.21812,-121.07761,Merced,Taglio Fire
1020,75fb489f-1e3e-4929-a6fb-a288416b96e0,True,/incidents/2017/7/31/independence-fire/,11.0,False,2017.0,7.0,2017-07-31T23:17:00Z,2018-01-09T12:15:00Z,"Independence Lane, 2 miles south of Geyserville",38.70289,-122.90217,Sonoma,Independence Fire
1021,64ef64a3-c8b0-48f1-8fec-9cacf8dfcd34,True,/incidents/2017/7/2/lisa-fire/,11.0,False,2017.0,7.0,2017-07-02T13:04:00Z,2018-01-09T11:16:00Z,"off Gilman Springs Rd and Alessandro Blvd., east of Moreno Valley",33.913089,-117.096233,Riverside,Lisa Fire
1022,e3ed6829-5211-436a-8e32-ec617c3ebc83,True,/incidents/2017/10/8/freeway-fire/,10.0,False,2017.0,10.0,2017-10-08T12:15:00Z,2018-01-09T13:31:00Z,"off of Jelly Ferry Rd and I-5, north of Red Bluff",40.24789,-122.255,Tehama,Freeway Fire
1023,04b4caff-a62d-465b-b9a7-81986f91c0c3,True,/incidents/2017/9/20/dexter-fire/,10.0,False,2017.0,9.0,2017-09-20T14:53:00Z,2018-01-09T13:23:00Z,"Dexter Rd and Pine Lake Dr, 5 miles east of Coulterville",37.76888,-120.15846,Mariposa,Dexter Fire
1024,e1a5b757-2bc1-440f-b3d1-06cd41171775,True,/incidents/2017/9/11/shaver-fire/,10.0,False,2017.0,9.0,2017-09-11T10:00:00Z,2018-01-09T13:19:00Z,"Indian Rock Rd and Musick Creek Lane, Community of Shaver Lake",37.10067,-119.32109,Fresno,Shaver Fire
1025,f3c1f59e-b0d5-4c14-976f-ae6c583b2224,True,/incidents/2017/8/28/sandra-fire/,10.0,False,2017.0,8.0,2017-08-28T17:06:00Z,2018-01-09T12:46:00Z,"Butte Mountain road, 3 miles east of Jackson",38.34421,-120.72274,Amador,Sandra Fire
1026,9705ad0d-5bf1-4221-a7c3-3af6d99be3d0,False,/incidents/2017/8/3/rincon-fire/,10.0,False,2017.0,8.0,2017-08-03T16:21:00Z,2018-01-09T12:18:00Z,"off Hwy 39 & East Fork Ave, north of Azusa",34.23925,-117.85182,Los Angeles,Rincon Fire
1027,d9f83833-30c4-448d-b2ca-c5a63791b83d,True,/incidents/2017/7/21/grizzly-fire/,10.0,False,2017.0,7.0,2017-07-21T16:50:00Z,2018-01-09T12:03:00Z,"off of Grizzly Hill Rd & Turnagain Arm Rd, 8 miles northeast of Nevada City",39.36902,-120.97586,Nevada,Grizzly Fire
1028,2ec4e814-477b-47e7-a36b-4da26f94e277,True,/incidents/2017/7/15/north-fire/,10.0,True,2017.0,7.0,2017-07-15T18:10:00Z,2018-01-09T11:56:00Z,"Canyon Road and China Gulch, Happy Valley",40.48972,-122.38619,Shasta,North Fire
1029,e6626b0a-428c-442f-9ec5-591effef172d,True,/incidents/2017/7/13/navajo-fire/,10.0,False,2017.0,7.0,2017-07-13T14:14:00Z,2018-01-09T11:54:00Z,"West 7th Street and Park Avenue, Perris",33.77896,-117.24091,Riverside,Navajo Fire
1030,1be14ce2-5e9c-4cc2-89bf-f36cb1d1ccbd,True,/incidents/2017/7/12/rebie-fire/,10.0,True,2017.0,7.0,2017-07-12T13:55:00Z,2018-01-09T11:53:00Z,"Off Rebie way and Forbestown Rd, south east of Lake Oroville",39.50475,-121.33785,Butte,Rebie Fire
