,COUNTYNAME,Started,Extinguished,Location,Latitude,Longitude,Name,AcresBurned,MajorIncident,PopDensity,Housing,pcp,tmax,tmin,closest_weather_lat,closest_weather_lon,season,season_year,24_hour_sp_min,24_hour_sp_max,24_hour_sp_mean,24_hour_d2m_min,24_hour_d2m_max,24_hour_d2m_mean,24_hour_t2m_min,24_hour_t2m_max,24_hour_t2m_mean,24_hour_u10_min,24_hour_u10_max,24_hour_u10_mean,24_hour_v10_min,24_hour_v10_max,24_hour_v10_mean,24_hour_tp_min,24_hour_tp_max,24_hour_tp_mean,season_sp_min,season_sp_max,season_sp_mean,season_d2m_min,season_d2m_max,season_d2m_mean,season_t2m_min,season_t2m_max,season_t2m_mean,season_u10_min,season_u10_max,season_u10_mean,season_v10_min,season_v10_max,season_v10_mean,season_tp_min,season_tp_max,season_tp_mean,year_sp_min,year_sp_max,year_sp_mean,year_d2m_min,year_d2m_max,year_d2m_mean,year_t2m_min,year_t2m_max,year_t2m_mean,year_u10_min,year_u10_max,year_u10_mean,year_v10_min,year_v10_max,year_v10_mean,year_tp_min,year_tp_max,year_tp_mean,slope_max,slope_mean,slope_min,slope_stdDev,elevation_max,elevation_mean,elevation_min,elevation_stdDev,average_ndvi,percent_vegetated_below_0.5,range_-1_0,range_0_0.2,range_0.2_0.5,range_0.5_1,YEAR,MONTH_NUM,UniqueId,CalFireIncident,CanonicalUrl
547,San Diego,2017-10-17T10:19:00Z,2018-01-09T13:41:00Z,"Range 600, Case Springs Road, Camp Pendleton",33.402411,-117.402445,Buffalo Fire,1088.0,False,68.13415310081498,1213992.0,0.02,83.5,54.5,33.5,-117.5,Autumn,2017,97907.75459,98248.28503,98074.65638,270.212252,280.5167305,276.7346846,290.591631,306.3404049,297.8633812,-1.420731714,3.232798024,0.325358626,-1.712412866,-0.29781668,-1.022012226,0.0,0.0,0.0,97031.03572341416,98499.53982535515,97768.93293692064,266.45056512549246,296.3800718628729,284.9913883297861,282.4481737326228,311.58274044222964,293.4734996711924,-2.675616138041408,5.513002697013844,0.5702335543543099,-2.367661483164151,4.310637531295361,0.1840661499116334,-0.0004715045102775,0.0010013857694466,-1.7056271729395285e-07,96228.08954171944,99496.00565936246,97867.36848779996,254.4526581978945,296.8865385988217,284.0793299085999,277.1417450956581,311.58274044222964,291.3032696181341,-4.504659982675191,6.493505645580116,0.65723090960525,-4.492429659611201,10.278764555310293,0.3465585875827322,-0.0024193692468919,0.0042408871039123,6.764205624423536e-06,50.61422348022461,17.322245661292783,0.0,8.153106455595905,780.0,467.534718983059,153.0,150.5893038750885,0.2975971296721814,93.49057575445462,0.0003814697265625,27.98004150390625,65.51017761230469,6.5093994140625,2017.0,10.0,081c7307-b328-4b64-869a-dce8718bab11,False,/incidents/2017/10/17/buffalo-fire/
1365,Siskiyou,2019-07-27T10:15:00Z,,"Tree of Heaven Campground, east of Gottsville",41.834366,-122.656569,Tree Fire,83.0,False,0.6390767249202307,24226.0,0.0,81.7,51.3,41.75,-122.75,Summer,2019,89301.30526,89721.05863,89462.33284,275.965597,282.3726137,279.4405756,286.8645982,306.0283817,296.6564421,-1.089505607,2.785151254,0.631860649,-3.166591449,1.211539599,-0.965531461,0.0,0.000119179,4.97e-06,88559.1478005356,89916.80396994643,89223.16067828273,267.27817401761126,291.298001974023,279.7723385367839,273.61984465467225,307.56016528023764,292.6435055783613,-2.739541034839064,4.310252212003548,0.7016357102087719,-4.133436313282392,4.07806457442228,-0.9077867884963904,-0.0011978866419747,0.0008926215660853,-5.636695839015675e-06,85833.89117982543,90472.63698918864,89095.85038501355,251.5465287850079,291.298001974023,275.1400246243426,257.6504041083741,307.56016528023764,283.090621708233,-3.5167234786715573,4.437437753137613,0.4272327225387125,-4.133436313282392,5.008470562142385,-0.356554428007979,-0.0021056669190203,0.0019964196572722,-1.823986038218084e-05,49.80245208740234,23.774346500031637,0.0,8.618916902440672,1523.0,818.4216695769826,585.0,175.45732821591733,0.3885076784620098,72.87637296468618,0.2193450927734375,11.059188842773438,61.65733337402344,27.064132690429688,2019.0,7.0,4ba68199-b45d-49da-91e8-bee9921b621b,False,/incidents/2019/7/27/tree-fire/
784,Kern,2017-06-04T22:11:00Z,2018-01-09T10:24:00Z,"off Erskine Creek Rd and Pasadena Ln, southwest of Lake Isabella",35.60633,-118.4642,Creek Fire ,33.0,False,10.098973390089004,297819.0,0.01,92.4,63.0,35.5,-118.5,Summer,2017,87370.02148,87478.54217,87422.23258,277.5571352,283.1293849,280.2360728,290.5444681,303.0015149,296.7335379,0.509400042,4.174459312,2.090890546,-1.08207136,0.185636734,-0.369770557,0.0,0.0,0.0,86970.15214185983,88082.0882656448,87575.78040838882,260.2179006899285,289.2326437192076,278.964176055341,278.0596072960811,310.2440402368696,298.15166065952565,-1.7832538811441196,5.812780642690276,1.577120588641003,-2.41747570551548,2.195449012992798,-0.3770278998792713,-0.0004235376012233,0.000215544918984,4.284740661931175e-07,85504.3209632933,89099.40290197305,87609.43638482226,244.62452616329304,290.7498127960587,274.73845841797646,264.78627987599793,310.2440402368696,288.083765559599,-4.859712599398275,5.8351892931145946,0.960161301040006,-3.105933804165891,3.231329380349911,-0.4175519086293999,-0.0012187677189902,0.0017700810013538,-1.526385056991864e-06,52.63744354248047,13.84996220824558,0.0,11.016125574289427,1528.0,920.3039355066952,730.0,170.72311856663222,0.1646967869178922,99.96108830665466,0.00457763671875,81.12068176269531,18.83583068847656,0.038909912109375,2017.0,6.0,46c4f0c2-6760-4e42-ac2f-ec25c2486628,True,/incidents/2017/6/4/creek-fire/
1437,Solano,2019-06-07T12:59:00Z,2019-06-17T08:49:00Z,Cordelia Road and Link Road ,38.21416,-122.12214,Nelson Fire ,24.0,False,45.87184744720115,159806.0,0.0,87.6,57.9,38.25,-122.0,Summer,2019,100075.673,100398.0771,100239.2957,276.9276081,283.6831143,279.4244105,285.1633746,300.1821314,293.0593473,1.385547534,5.974356836,4.081135338,0.719614762,3.011620113,2.427509979,0.0,0.0,0.0,99492.6240453283,100868.075245487,100270.1347631824,263.3782507819426,291.97919157331273,285.390685777125,285.163374597382,312.8162184173871,295.42943917905296,-2.435646379032006,5.97435683648775,2.3592850710493005,-6.885178826572078,4.75218379528998,1.7024725988693536,-0.0001393904456116,0.0001759804375846,-3.8824784443449934e-08,98454.2316628645,102136.2328779012,100490.04256888606,252.16681732740744,291.97919157331273,281.1584468185848,272.93639854142543,312.8162184173871,289.4025329884257,-6.081256712954449,7.253528230283012,1.2613792893649196,-9.864057005271244,7.775395940766931,0.7562119846549772,-0.0025358606817892,0.0027705593445877,-1.0163906549369036e-05,33.4965934753418,3.233507630539848,0.0,3.720508943859071,112.0,9.707117880767887,-5.0,14.449418559339447,0.3690974516027113,72.81267580668779,1.001739501953125,19.478988647460938,52.60429382324219,26.91497802734375,2019.0,6.0,b433dceb-f5b4-4b46-8eb3-2aae9fc2d45a,False,/incidents/2019/6/7/nelson-fire/
940,Kings,2018-08-06T17:29:00Z,2019-01-04T09:23:00Z,"off Interstate 5 and Milham Rd, Kettleman Hills area",35.97896,-119.98329,Five Fire,2995.0,False,10.096207771398053,46636.0,0.0,97.5,64.7,36.0,-120.0,Summer,2018,99396.22163,99873.69348,99616.35476,272.5059225,282.8708616,277.7839048,293.2196466,309.0392513,301.7390309,-0.666854004,1.849652307,0.464602275,-3.675519487,0.296812946,-1.79212008,0.0,0.0,0.0,98692.41572089632,100301.04112050416,99546.64808539924,259.475919828202,291.5041806432297,281.4537208485915,287.01100312296813,314.6870988740436,302.21695311701586,-1.7028009489385805,6.295776533203348,1.3911895993365686,-5.887575056254086,3.223295467830109,-0.4646436769635277,-5.7264407780175525e-06,4.380727195183766e-05,3.20296846053144e-08,98378.75185402774,101420.30954824286,99916.70242517022,254.0363402945904,291.5041806432297,278.1881324547769,272.6180254767539,314.6870988740436,293.24790171019885,-3.531640047134456,6.364444451801194,0.9013121126495344,-6.792318234477063,6.107683123174003,-0.3754758920233813,-0.0016414842490188,0.0021571502410794,-1.972026700347829e-06,26.33333778381348,6.572692357442515,0.0,3.846710932776233,327.0,186.3863549295379,87.0,48.65171341456946,0.086341588637408,99.99923396594978,0.4039764404296875,99.56932067871094,0.02593994140625,0.000762939453125,2018.0,8.0,0ba9a90d-6615-4fa8-9a10-3efb660437ca,False,/incidents/2018/8/6/five-fire/
609,Lake,2017-09-12T14:36:00Z,2018-01-09T13:20:00Z,"Skeleton Glade, 5 miles east of Lake Pillsbury ",39.44543,-122.85194,Skeleton Fire,200.0,False,4.481621243885395,34695.0,0.04,83.0,55.5,39.5,-122.75,Autumn,2017,90781.74087,90980.60637,90882.64373,278.7574837,287.2279725,283.4946861,291.7187029,307.4541745,299.3827213,-2.742344119,1.675645804,-0.269383555,-1.216825218,1.224071677,-0.03256659,-9.63e-05,5.53e-05,-1.09e-05,90052.56737731372,92102.69960554224,90955.23146932048,247.7793453907451,290.0737801044618,275.3670089189621,271.9042468215709,313.07985955174706,287.954497542636,-2.7423441193049327,4.518058618174122,0.3819411526295663,-4.566512349261895,3.190456172266769,-0.2739807010088743,-0.0027996345727131,0.0017957994291871,-2.441710439463789e-05,88250.48243823722,92610.55504669403,90926.24020995892,247.7793453907451,293.0434154592982,276.2407690793015,267.496331511239,313.3640461355408,287.6807055748929,-2.833970601039922,4.542459148636157,0.4771621119010442,-4.566512349261895,4.523305942102956,-0.0880281448878451,-0.0027996345727131,0.0023850780097808,-2.4199988329613943e-05,50.47184371948242,15.993745606908991,0.0,7.94459150348505,1237.0,860.1644723054909,591.0,119.45258995757392,0.495014175714231,44.867706298828125,0.0,1.89666748046875,42.971038818359375,55.13229370117188,2017.0,9.0,089f95f8-8834-4cc6-87c7-15cb1aeca7b8,False,/incidents/2017/9/12/skeleton-fire/
364,Modoc,2016-09-11T14:15:00Z,2016-09-14T18:00:00Z,"in Howards Gulch, north of Canby ",41.4657,-120.9066,Howard Fire,380.0,False,0.1979666261465355,5253.0,0.07,75.0,40.9,41.5,-121.0,Autumn,2016,85918.51342,86293.28384,86074.47257,265.2695307,272.7730667,269.9504259,281.0523863,305.3657596,293.2357764,-1.515727614,2.733722163,1.027779802,-0.750349726,2.253739996,0.672158039,0.0,0.0,0.0,84122.21796938185,86883.54725195703,85728.73822606166,259.214896485528,283.2631565143065,273.1334852101955,267.9525625764912,305.3657595671846,283.3955742217154,-3.893201007615706,6.056691529464029,0.667076677224819,-5.499449558271735,9.82763204539222,1.2216775847012438,-0.0014251791177354,0.0024270027598036,-1.2179600489638652e-05,83455.43892866954,87167.2276400821,85726.96782476264,251.5390196416,285.8028624719439,272.4377046078639,256.66376280064617,311.3757505155069,283.8339082248698,-5.110196941439123,7.396760402775666,0.6288557230274142,-7.735529267680427,9.82763204539222,0.7434666327128038,-0.0022925098399339,0.0024270027598036,-8.081841856277492e-06,35.50348281860352,7.132604986985327,0.0,6.13196752247891,1530.0,1393.739775320394,1312.0,70.67552080084998,0.2089038923674938,96.92903471957268,0.01678466796875,63.13400268554688,33.77876281738281,3.0704498291015625,2016.0,9.0,97772dc4-7fde-4412-982c-974b3316e22b,True,/incidents/2016/9/11/howard-fire/
823,San Benito,2017-05-22T04:50:00Z,2018-01-09T10:07:00Z,"Bitterwater Rd X Hwy 25, east of King City",36.35578,-120.99552,Bitterwater Fire,21.0,False,4.021513997461081,18871.0,0.11,76.3,48.8,36.25,-121.0,Spring,2017,95618.66301,95752.30918,95700.56584,275.8436266,281.1381005,279.7129655,288.2431614,305.5446825,297.5984427,-1.538750607,3.086892811,0.511869144,-2.566918373,2.311043555,-0.02261439,0.0,0.0,0.0,94863.29486670835,97113.36176334824,96010.97165612208,246.70394025097715,287.3986540410141,279.05694027780584,271.9284329138087,306.89668507116346,288.3868676785287,-2.9280869328220582,5.798339512416828,0.6321787429491827,-5.543637479999491,5.792929968185533,-0.8853965241581497,-0.0015984207012917,0.0010585378312985,-1.3978145976467758e-05,93286.27007576336,97673.071917965,95942.43275607289,246.70394025097715,291.96801031953026,279.3492941214669,269.62591693277386,313.4075811015687,289.795341451333,-5.079317373556592,5.798339512416828,0.2079713487489992,-5.868068569159426,8.487368482291364,-0.4769717431457584,-0.0026081751655095,0.0010585378312985,-1.9993179028008967e-05,43.96954727172852,14.574331126654148,0.0,7.825661610265129,757.0,549.5004459520836,395.0,70.2667125190781,0.3318235210343903,97.58949279785156,0.0,4.4124603271484375,93.17703247070312,2.410507202148437,2017.0,5.0,f5ef2d0f-66a7-4d75-a9e8-03c42524d723,True,/incidents/2017/5/22/bitterwater-fire/
1123,Riverside,2018-08-27T10:49:00Z,2019-01-04T09:13:00Z,"Hidden Falls Road, Winchester",33.640051,-117.085354,Winchester Fire,36.0,False,31.08067778498645,847661.0,0.22,101.0,76.2,33.75,-117.0,Summer,2018,92775.17529,93022.69587,92890.1294,280.9874537,288.3507114,285.0929956,290.6127672,303.7316355,296.4865072,0.497536529,2.956243226,1.436183338,-0.027495388,1.592860514,0.781892049,-2e-06,0.0,-1.67e-07,92158.18244815589,93292.43646426228,92795.63046234324,269.6488009149791,294.1485927893154,285.4460756915705,284.5355235962717,315.7746673675258,298.49316640801493,-2.067877149253748,4.216472436956336,1.2277587359382385,-2.639748627482484,3.880805418452181,0.7273648476980106,-8.532396759246968e-05,0.0009093587955492,3.691972268816879e-06,92024.86238612609,94114.060102353,92899.05314875966,242.06575458214544,294.1485927893154,277.9245517152907,271.70761215319163,315.7746673675258,291.03045217866577,-5.252784136306372,6.718652348453394,0.5661056448469454,-3.233226950812234,4.614797590562302,0.4339428135542147,-0.0021883593433196,0.0010061356446977,-5.418186993899995e-06,32.10764694213867,5.249520790986181,0.0,4.570535158379729,649.0,466.3464937242696,423.0,33.45675080940072,0.1263676662071078,98.06248355084917,1.43890380859375,91.56455993652344,5.0868988037109375,1.909637451171875,2018.0,8.0,e69be637-e9e9-4964-96ed-4d6a1a1c159d,True,/incidents/2018/8/27/winchester-fire/
1199,Shasta,2018-03-27T16:20:00Z,2019-01-03T09:45:00Z,"Rock Creek Rd, SE of Shingletown",40.4635,-121.77419,Rock Fire,11.0,False,4.338396155796489,79192.0,7.9,54.4,32.7,40.5,-121.75,Spring,2018,87994.25586,88365.7951,88198.80053,264.9795187,268.8165494,266.3913002,275.0454033,284.8910071,278.9825107,-3.657119553,-0.851121153,-2.399525082,-3.153780302,-0.73421483,-1.648518286,0.0,0.0,0.0,85948.98141966642,88704.77944604245,87528.19661916488,260.1811652385013,285.3603882694656,274.581603157618,262.8744911311549,301.02385974233414,282.5525730400303,-3.791491307439975,4.501518401207827,-0.0001517252494544,-6.112871522652992,9.1082763243447,0.8181474766886901,-0.0021542870206904,0.0018327473710046,5.5650085741106e-05,85757.78598187173,88905.79302794012,87693.15566608321,247.18936765082063,289.1199761741505,273.4898944377352,262.8744911311549,309.8558075513251,285.3182113851753,-4.749384071189787,6.023080914023412,-0.3176695964436289,-6.112871522652992,9.1082763243447,0.4848828400318253,-0.0022519228359556,0.0028829766096932,2.0295002931792827e-05,41.3462142944336,7.806791617649564,0.0,4.826821333848636,1228.0,1073.19743843717,885.0,76.49516142394062,0.1779621498257506,99.72721286802746,2.6702880859375,52.44178771972656,44.62242126464844,0.2655029296875,2018.0,3.0,958c8ac0-6111-4d29-b5ac-8ca0e7a2f484,True,/incidents/2018/3/27/rock-fire/
1122,Lake,2018-09-02T14:02:00Z,2019-01-04T09:11:00Z,"Highland Springs Rd & Old Toll Rd, Kelseyville",38.981389,-122.97222,Ridge Fire,36.0,False,4.499930118798043,34714.0,0.16,83.4,53.2,39.0,-123.0,Autumn,2018,94672.66083,95020.94657,94809.18901,279.0947526,285.7517324,283.0023853,288.1056109,303.8747674,295.1976349,-0.776525069,2.619819826,0.637116012,-1.87789084,0.694639075,-0.686512256,0.0,0.0,0.0,93204.589911762,96607.35196008116,95251.80663882532,248.4893734657062,290.7524695763221,278.03169423045523,272.22851874553913,307.16797646333384,288.464704333906,-3.437777424590638,3.76889593156318,0.3179912386623759,-2.984215066897653,4.889303548306233,-0.6009494401442124,-0.0012735604290312,0.0019893655262834,-5.246353183487329e-06,93204.589911762,96703.98316783148,95333.07158929516,248.4893734657062,291.4639104075025,278.9710649774501,269.79879452763,311.7294287855119,287.8130133021656,-3.789021238425664,5.275144016490037,0.6148460842918935,-4.082831783311267,5.480410329884417,-0.5848298991127282,-0.0016489286220303,0.0019893655262834,-5.378082297355299e-06,40.469764709472656,14.377675168984467,0.0,6.25703808169383,891.0,665.4092530150255,477.0,94.24343979111146,0.3774554682712929,66.65353713426923,0.2468109130859375,25.033950805664062,41.455078125,33.26416015625,2018.0,9.0,9b9b6d81-9590-48a0-a750-fc7da05bfecc,True,/incidents/2018/9/2/ridge-fire/
1374,Yuba,2019-06-25T13:51:09Z,2019-06-25T13:50:00Z,"off Scott Forbes Rd, 5 miles east of Browns Valley",39.24678,-121.32399,Scott Fire,80.0,False,11.334632034632037,29049.0,0.21,89.9,59.8,39.25,-121.25,Summer,2019,96183.79509,96547.54646,96338.73834,278.4760739,283.7022868,281.2739512,292.6107766,305.4734371,299.4407364,-2.642744959,2.433984096,0.147763028,-0.339541923,2.893193764,1.200076536,0.0,0.0,0.0,96023.63981600873,97186.0740304503,96671.27729268548,261.4801678421998,292.7787998943333,282.843946207568,285.98896840473174,312.8446479562077,298.76963908580814,-3.620835536679532,4.148175062239784,0.0465389784644131,-4.03505134591251,5.696558019118156,0.8947317857190304,-6.777860417864559e-05,0.0005626146860998,1.5992339055507706e-06,94721.46227187064,98352.1719276929,96836.592508004,254.5397029514233,292.7787998943333,278.6127359065086,269.63402331202644,312.8446479562077,289.5019432967665,-5.941690278435653,5.238819215858446,-0.468093586956935,-5.594027958495744,8.865525671809745,0.7043618062549145,-0.0035635167420608,0.0026444109913092,3.375221890565322e-05,39.67539596557617,10.998086133206073,0.0,5.785518523863466,391.0,188.01007187670905,61.0,75.73759119133139,0.4172613704905791,68.28717901241711,1.1081695556640625,4.58984375,62.94059753417969,31.36138916015625,2019.0,6.0,31cbc968-6d9d-412b-8bc3-6846ca398fe2,True,/incidents/2019/6/25/scott-fire/
675,Lake,2017-10-06T14:38:00Z,2018-01-09T13:29:00Z,"Bartlett Springs, community of Clearlake",39.15016,-122.576,Ridge Fire,87.0,True,4.481621243885395,34695.0,0.42,75.6,47.4,39.25,-122.5,Autumn,2017,95373.82323,95673.72523,95541.95011,266.363551,272.8170974,269.3195207,283.981572,299.7496948,291.0708683,-1.621413628,2.093442642,0.266411426,-2.010020912,-0.54816508,-1.069192042,0.0,0.0,0.0,94581.03415836296,96633.30472529108,95410.3749688343,251.875701898243,291.5574822163823,276.757723743066,273.94797161566174,315.0280492814987,290.236972511252,-3.2926009797242988,4.835763484190009,0.4211834238534059,-7.087878372890675,4.22058874473719,-0.498921659822145,-0.0014234945691237,0.0003690390279575,-2.2871572528396872e-05,92784.29506603544,97295.65513748798,95399.53925614872,251.875701898243,291.5574822163823,277.68463085797384,270.748151612606,315.0280492814987,290.0614030990864,-3.2926009797242988,5.225176031563714,0.4746211573974507,-7.087878372890675,6.934186575131994,-0.1173930778055395,-0.0023179243371049,0.0017825319862572,-2.69562331911815e-05,45.75780487060547,18.980983218839253,0.0,8.9038246063231,925.0,603.8851762275364,433.0,113.08096695677352,0.4179364671894148,64.71814726393164,2.850341796875,2.919769287109375,59.95368957519531,34.27619934082031,2017.0,10.0,2049dbb6-1a87-4d9d-abde-092d35072934,True,/incidents/2017/10/6/ridge-fire/
884,Riverside,2017-07-03T13:34:00Z,2018-01-09T11:41:00Z,"Bolo Court and David Mountain Road, south of Beaumont",33.91806,-116.99321,Canyon Fire,10.0,False,30.696968540497902,839357.0,0.1,102.3,76.2,34.0,-117.0,Summer,2017,89319.1172,89572.51034,89479.00257,266.951454,282.5124772,276.7853498,291.2301438,303.7875629,296.9001197,-0.936206895,2.712917334,0.829262778,-0.710380624,2.157769024,0.734125383,-1.43e-06,0.0,-5.95e-08,88811.26176220378,89761.75331416995,89306.48449294701,264.2495543985607,293.3658138881291,283.34774823850086,281.5798930212872,310.7192969493416,297.791570494413,-2.851399551369948,5.402951324929971,0.8333929073027435,-1.97170227985872,2.887738974901004,0.6101061224776436,-0.0008262555227721,0.0006423483523132,6.556993638635849e-07,87518.63601830376,90739.50868455588,89363.25717647452,236.92377753277617,293.3658138881291,276.0192357274814,270.2813600324172,310.8523204566493,289.96220036295165,-3.2911070696960105,5.402951324929971,0.3017288692640669,-3.887633908755969,4.5450198338971255,0.2463273680434039,-0.0016518987020244,0.0009607669826305,-4.383638638441879e-06,29.87264633178711,5.99217799122923,0.0,4.55783037811868,870.0,775.6549704184432,669.0,28.047294083415764,0.2058690388997395,99.1774310059576,1.776885986328125,46.14410400390625,51.27105712890625,0.807952880859375,2017.0,7.0,d4f1fc5e-b877-41ee-b491-8e92ded4984f,True,/incidents/2017/7/3/canyon-fire/
767,Marin,2017-06-27T10:39:00Z,2018-01-09T11:09:00Z,"off San Geronimo Ridge Road and Pine Mountain Fire Road, south of Woodacre ",37.9775,-122.65749,Pine Fire,38.0,False,29.16152551878856,113127.0,0.3,71.8,51.7,38.0,-122.75,Summer,2017,100640.0169,100965.0443,100805.9831,284.7971553,286.6701898,285.6925825,286.0724597,290.2324675,288.2951111,2.800062086,6.531849336,4.816840624,-2.180538827,-0.00787236,-0.985636135,-5.31e-06,3.27e-06,-5.95e-07,99669.74567870384,101212.0224657806,100555.96092900509,279.8987072000804,289.17909657531874,285.1603122889497,283.8582229100843,296.27415336033886,288.34009968481774,-2.6547013976453777,10.169520255187138,3.8285370472372793,-5.887227885448398,4.246773143665453,-0.7362057859158746,-0.000747059094206,0.0001345114598584,-2.2029206035343914e-06,97806.18350201425,102738.79629728534,100815.28527033226,269.71136307522454,291.2373149185468,282.8057493973793,276.89504695483294,304.4442153182545,286.5447693081499,-9.20798672173484,10.169520255187138,2.291884032095828,-9.107908953624674,12.438019501077491,-0.5880402972576592,-0.0021591232509594,0.0022915935657517,-5.4104324698286434e-08,43.5061149597168,18.21650266920917,0.0,7.215188585499269,531.0,318.0884855516011,109.0,95.51213395807748,0.5428880579331343,38.40165004839528,0.68206787109375,3.5064697265625,34.63325500488281,61.17820739746094,2017.0,6.0,243567d6-2692-4978-88f5-1bbfc7b818a6,True,/incidents/2017/6/27/pine-fire/
598,San Bernardino,2017-12-05T13:35:00Z,2018-01-09T13:47:00Z,"University Pkwy. and Varsity Ave., San Bernardino City",34.16564,-117.33334,Little Mountain Fire,260.0,False,9.93413890300818,719171.0,0.0,64.8,41.2,34.25,-117.25,Winter,2018,89734.4895,90109.23335,89934.58008,255.8147637,266.6591759,258.6236181,276.8877911,285.5089237,280.6138098,-1.797197041,-1.269846801,-1.573048291,-4.325743608,-2.1990595,-3.174561411,0.0,0.0,0.0,88820.88428635191,91108.37211023454,90119.9581277144,238.42198199616652,285.49668752885,265.9769314690507,270.51797412472234,297.3258922218853,283.9791969087564,-2.916135652595755,5.89463732527924,-0.3285757468545674,-6.451150428220489,4.564817794062396,-0.6690551218895918,-0.0029851935775808,0.0010994766293794,-1.4094981749952888e-05,87950.04585094533,91330.22475031664,89852.67817301002,238.42198199616652,293.6000826426428,275.9780281897602,272.42182919545905,311.8415316291737,290.35210115319205,-3.519177334014626,5.779416652058514,0.2011402348148544,-6.451150428220489,6.0630763278600455,0.5572606168113841,-0.0045966586889399,0.0035844548506427,-1.2074841012993108e-05,52.91002655029297,4.901075549657232,0.0,5.706995793786037,575.0,447.4741332542705,382.0,30.417498633279,0.1311455520929074,98.91690418767814,4.306411743164063,79.6173095703125,15.039825439453123,1.0364532470703125,2017.0,12.0,eb87224a-f7da-4432-84ca-03a706ee3bac,True,/incidents/2017/12/5/little-mountain-fire/
437,Contra Costa,2016-07-24T16:30:00Z,2016-07-24T19:00:00Z,"Cummings Skyway & Franklin Canyon, 6 miles southeast of Rodeo",38.01264,-122.1885,Franklin Fire,40.0,False,131.44463707813222,411110.0,0.0,86.6,57.8,38.0,-122.25,Summer,2016,99804.79855,100360.1875,99983.11813,282.682151,285.9865551,285.002303,286.9118767,306.3088967,295.8357266,0.701169927,4.230669419,1.901373183,0.753693674,2.515263108,1.768903935,0.0,0.0,0.0,99637.71339916532,101077.45643320924,100228.64324994374,272.89793642551746,288.9070621958664,284.3069700692578,284.1552072053259,308.2879797069156,291.9126774360625,-0.7867977581298051,6.716954080366491,2.732582971156252,-1.5743188324098014,3.784620920603619,1.670980176108886,-0.0001174026593337,2.4149281192074185e-06,-1.4536346169059116e-06,98778.34400321211,101999.28756599728,100482.597631068,265.6358840793597,291.5375825071292,282.4823146374123,272.33965530128904,310.6395517077721,288.5220414300336,-5.1276278727829485,8.067587154492566,1.4897033910331838,-6.350256189277596,9.217792124644395,0.8976125389562213,-0.0019646369068261,0.0014025159461552,-9.74737078086339e-06,49.91592025756836,11.938729167731406,0.0,5.912925348997691,290.0,168.15049584870346,11.0,49.83717354099984,0.2789438285079657,83.45630871490727,1.976776123046875,47.39112854003906,34.415435791015625,16.216659545898438,2016.0,7.0,416155ea-f8ff-43cf-abf0-e888584bf5bc,True,/incidents/2016/7/24/franklin-fire/
686,Santa Clara,2017-07-23T16:07:00Z,2018-01-09T12:04:00Z,"off Castro Valley Rd. &  Hwy 101,  southwest of Gilroy",36.96607,-121.55552,Castro Fire,78.0,False,137.6541283750089,671004.0,0.0,86.4,59.1,37.0,-121.5,Summer,2017,98069.73375,98442.33927,98181.12783,283.991717,289.4300988,286.8514692,289.0896747,303.0740732,295.0680736,0.317183619,1.919153139,0.93898217,-0.399361056,0.695274548,0.186328598,0.0,0.0,0.0,97600.90298685397,99035.19366960158,98381.5566486478,276.0310416196079,291.498357245005,285.83083131828374,281.93421927257043,306.09128819964604,292.7270504290565,-0.9362068951048964,6.468109175099222,1.6852899137463038,-1.605120694863046,1.9482938328650528,0.5023436455787534,-0.0003900628221387,0.0002408551178041,-6.752973146797645e-07,95809.50974127538,100460.39641287595,98626.3135297245,265.2323676020209,293.7841509497608,281.8642147916344,271.6176416285535,311.9951133148835,288.33627098548214,-5.88104908873775,6.468109175099222,0.8978666171617974,-5.757583178559685,6.595066676817181,0.2412486911357844,-0.0020317557988325,0.0014477841954108,-2.2125499900581727e-05,38.161170959472656,6.165431640944043,0.0,6.953851526927253,319.0,80.60160490475239,37.0,53.94345379249372,0.2993882123161764,79.42269241670944,0.408172607421875,49.69520568847656,29.403305053710938,20.493316650390625,2017.0,7.0,e8ebb6f2-16f5-4342-bce1-d36ff9c9422c,True,/incidents/2017/7/23/castro-fire/
